word,pos_symbol,pos_word,meaning
táktak,v,verb,"of petals or leaves, to fall one by one."
takúd,v,verb,"to put on, to connect, as of electric wire, to install."
takúp,n,noun,"cover, stopper."
takúp,v,verb,"to cover, to put a cover on."
takús,n,noun,"fit, measure, dimension."
tádlung,adj,adjective,straight.
tádlung,v,verb,to straighten.
tádtad,v,verb,"to chop, to mutilate."
tádyaw,n,noun,native clay jar designed to hold water.
tag,na,noun formative,noun formative affix designating type of work done by a person.
tag,pt,particle,adverbial formative affix designating quantity or value.
tagá,v,verb,"to be from, to come from, to originate from."
tagálog,n,noun,"language spoken principally in the greater manila area, and in bata’an, bulacan, occidental mindoro, oriental mindoro, quezon and rizal provinces."
tagám,v,verb,"to beware, to be careful of, to take the risk."
tagám,n,noun,"danger, risk."
tagasák,v,verb,"to make a slapping sound, to resound, to make a dripping sound like the rain."
tágay,v,verb,"to put out, to offer."
tagbaláy,n,noun,"owner of the house, host, or hostess."
tagbaláy,id,idiom,hello (anybody home).
tágbang,v,verb,to cast overboard.
tághul,n,noun,"howl, dog bark."
tághul,v,verb,"to howl, to bark like a dog."
tághuy,v,verb,"to wail, to sigh."
tagíptip,n,noun,mildew.
tag’íya,n,noun,"owner, possessor."
tágna’,n,noun,"guess, prediction, prophecy, forecast."
tágna’,v,verb,"to foretell, to predict, to guess."
tagpilá,adv,adverb,how much.
tágring,n,noun,"resonance, ringing sound as of a telephone."
tágring,v,verb,"to ring, to resound."
tágsa,adv,adverb,"each, each one, per person."
tágsatágsa,n,noun,"everyone, each one, one by one."
tágsing,adj,adjective,"oxytone, sonorous."
tágtag,v,verb,"to distribute, to apportion."
tágu’,v,verb,"to hide, to store away, to conceal."
tagúb,n,noun,"sheath, scabbard."
tagudíli’,v,verb,"to condemn, to damn."
tagúm,adj,adjective,blue.
tahál,v,verb,to sharpen a pencil.
táhaw,v,verb,"to become mild, to lose alcohol content, to be flat."
tahí’,n,noun,"sewing, stitch."
tahí’,v,verb,to sew.
táhud,n,noun,"respect, honor, courtesy."
táhud,v,verb,to show respect or courtesy.
tahúm,adj,adjective,"beautiful, pretty."
tahúm,n,noun,"beauty, effulgence."
talágsa,adv,adverb,"rarely, scarcely, seldom."
talá’id,adv,adverb,"evenly distributed, evenly done."
talámnan,n,noun,"field, garden."
tálang,v,verb,"to miss the way, to lose one’s way."
tál’as,v,verb,to run away.
talástas,n,noun,"edict, proclamation."
talástas,v,verb,"to know, to understand, to proclaim."
tálaw,adj,adjective,"chicken-hearted, coward."
talikúd,v,verb,"to turn one’s back upon, to abandon, to desert."
talimbabága,n,noun,centipede.
talíthi’,n,noun,"drizzle, shower."
talíwan,v,verb,"to bypass, to catch up and then leave behind, to overtake."
nag-talíwan,na,noun formative,ang búlan sang febréro.
táltal,v,verb,to loosen especially with a jackscrew or a hammer.
talúdtud,n,noun,ridge.
talúm,adj,adjective,sharp as of knives and blades.
talúm,n,noun,sharpness.
talúng,n,noun,eggplant.
tál’us,v,verb,"to take another’s place, to substitute for someone."
talyér,n,noun,repair shop for cars.
táma’,adv,adverb,"correct, well, extremely, excessively."
táma’,v,verb,"to be correct, to fit into, to adjust well."
tamád,adj,adjective,"idle, lazy, indolent."
tamáwu,n,noun,"dwarf, elf."
tamáy,v,verb,"to despise, to contempt."
támbal,n,noun,"medicine, cure, remedy;  doctor, quack doctor."
támbal,v,verb,"to cure, to remedy."
tambalihán,n,noun,chameleon.
támbi,v,verb,"of sewing, to sew a small piece to a bigger piece of cloth, to have enough material."
támbu’,n,noun,bamboo shoot.
támbuk,n,noun,"fatness, stoutness."
támbuk,adj,adjective,"fat, stout, obese."
támbung,v,verb,"to attend, to be present."
támbur,n,noun,drum.
tamíng,n,noun,"armor, shield."
tám’is,n,noun,sweetness.
tám’is,adj,adjective,sweet.
támpa’,n,noun,slap on the face.
támpa’,v,verb,to slap on the face.
támpad,adj,adjective,"frank, candid."
támpad,v,verb,"to confront, to be frank, to divulge."
tampálas,v,verb,to insult.
tampálas,adj,adjective,cruel.
támpi,v,verb,"to put on an apron, to put something over the dress so as to cover it."
támpis,n,noun,"apron, piece of cloth worn over the skirt for decoration."
támpuk,v,verb,"to fill up a hole, to cover a hole."
tamúd,v,verb,to look upon.
támwa,v,verb,to peep out of.
támyaw,v,verb,"to greet, to entertain."
tanán,pr,pronoun,"all, everybody, everything."
tanáng,adj,adjective,ripe.
tán’aw,v,verb,"to see, to watch, to look at."
tánda’,n,noun,"mark, line, indication."
tándug,v,verb,"to touch, to move around."
tándus,adj,adjective,excellent.
táni’,adv,adverb,"if possible, perhaps, possibly."
tánsya,n,noun,"estimate, prediction."
tánsya,v,verb,"to estimate, to predict the quantity."
tanúm,n,noun,plant.
tanúm,v,verb,"to plant, to allow to grow."
tányag,n,noun,offer.
tányag,v,verb,"to offer as a bonus, to offer."
tangá,n,noun,cockroach.
tangá’,v,verb,"to look up, to look stupid, to have a blank stare."
tángki,n,noun,tank container.
tangkúgu’,n,noun,nape of the neck.
tángis,n,noun,"cry, lament."
tángis,v,verb,"to cry, to lament."
tángla’,v,verb,to look up.
tangú’,n,noun,"nod, nodding movement of the head."
tangú’,v,verb,to nod the head for assent.
tangú’tángu’,v,verb,to nod the head repeatedly to show assent.
tápak,n,noun,"foot mark, footfall."
tápak,v,verb,"to tread barefooted, to step on."
tápán,adj,adjective,"flat, plain, level."
tapás,v,verb,"to cut down a big plant or tree, to chop down."
tapát,v,verb,"to resolve, to tell the truth, to be frank."
tápi’,n,noun,"wood, board, lumber."
tapík,v,verb,"to transfer to, to stick to, to move over."
táplik,v,verb,"to flick, to jerk, to flick on the sides."
tápna’,v,verb,to stop.
tápnay,v,verb,"to carry or hold in the arms, to cradle in the arms like a baby."
tápu’,n,noun,"association, group, club."
tápu’,v,verb,"to join together as a group, to associate, to group together."
tapúk,adj,adjective,"brittle, delicate, non-durable."
tápuk,v,verb,"to throw away, to cast away to a far off place, to deport."
tapús,adj,adjective,"finished, completed."
tapús,v,verb,"to finish, to complete."
tapútapú,n,noun,dust.
tarhéta,n,noun,"card, identification."
társo,n,noun,"clown, joker."
tárung,n,noun,"reason, excuse."
tárung,v,verb,"to behave well, to straighten up."
tása,n,noun,drinking cup.
tásak,v,verb,"to put on one’s foot, to step into."
táslaw,adj,adjective,coward.
tástas,v,verb,"to separate, to take off stitching after sewing, to remove stitching by a blade or any sharp instrument."
tátap,v,verb,"to look after, to take care of, to attend to."
tatay,n,noun,"father, respect form for older male relatives."
tátlu,num,numeral,three;  third; /ka-…-an/ thirty; /napulug-/ thirteen.
tá’ub,n,noun,"tide, high tide."
tawág,n,noun,"call, telephone call, beacon."
tawág,v,verb,"to call, to beacon."
táwgi,n,noun,mongo bean sprouts used as vegetable.
táwhay,adj,adjective,"peaceful, with ease, slow."
táwtaw,v,verb,"to drop and pull a fish hook into the water, to cast a hook in the water."
táwu,n,noun,man.
táwu,v,verb,to be born.
tay,n,noun,variant of tátay.
tayá’,n,noun,"stake, bet."
tayá’,v,verb,"to bet, to put up as stake."
táytay,n,noun,bridge.
tayúbung,n,noun,starch.
táyug,adj,adjective,high up in the air.
táy’ug,v,verb,"to tremble, to shake."
tayún,v,verb,"to funnel, to fill a bottle with liquid."
tayúyun,adj,adjective,easy.
téla,n,noun,cloth.
telebísyon,n,noun,television.
telegráma,n,noun,telegram.
telegráma,v,verb,to send a telegram.
teleponó,n,noun,telephone.
teleponó,v,verb,to call on the telephone.
témpla,n,noun,"flavor, mixture, consistency."
témpla,v,verb,"to mix, to tamper for consistency."
tempráno,adv,adverb,early.
tenér,v,verb,"to stay, to live in, to reside."
tenyénte,n,noun,lieutenant.
térno,n,noun,"matching coat and pants for men, matching shoes, handbag and dress for ladies, formal long native costume of filipinas with butterfly sleeves."
tesoréro,n,noun,treasurer.
testígo,n,noun,"witness, testimony."
testígo,v,verb,"to witness, to testify."
tí’,pt,particle,"well…, so, now then, you see, i told you so."
ti’áw,v,verb,"to tease, to make a joke of."
ti’áwtí’aw,n,noun,"joke, teasing."
ti’áyun,v,verb,"to live together as husband and wife, to get along together, to be compatible in personality."
tibákla,n,noun,grasshopper.
tibáw’as,v,verb,"to escape, to set free."
tibúnug,adj,adjective,"healthy, robust."
tíb’ung,v,verb,"to raise, to lift."
tíbsuk,v,verb,to fall down head first.
tikáb,v,verb,to open one’s mouth.
tíkal,v,verb,"to talk too much, to prattle."
tikálun,adj,adjective,"proud, vainglorious."
tikáng,n,noun,"step, tread."
tikáng,v,verb,"to step on, to walk, to tread."
tíkas,v,verb,to steal.
tíklud,v,verb,"to push away, to push behind."
tíklup,v,verb,to fold over.
tíkma’,v,verb,"to shock, to jolt."
tikú’,adj,adjective,"crooked, bent, curved."
tikú’,v,verb,"to become bent, to make crooked."
tig,pt,particle,variant of tag.
tig-…-la-,na,noun formative,noun formative affix designating season of abundance or plurality.
tig…-li-,na,noun formative,variant of .
tíg’a,adj,adjective,"hard, solid."
tíg’a,v,verb,"to become hard, to solidify."
tigána,n,noun,left-overs.
tigána,v,verb,"to leave for later, to store away, to stock for later use."
tíg’ang,v,verb,"to set over the fire to cook, to cook steamed rice."
tigayún,v,verb,"to become a reality, to make possible, to bring about."
tígbas,v,verb,to cut off with considerable force so as to make only one stroke.
tígdas,adj,adjective,"severe, rigid, strict."
tigíb,n,noun,chisel.
tig’ik,n,noun,"shriek, choking sound."
tig’ik,v,verb,to shriek.
tiglawás,n,noun,"representative, congressman, spokesman."
tigre,n,noun,tiger.
tigúlang,adj,adjective,"of people, old."
tigúlang,v,verb,"to grow old, to age."
tihín,v,verb,to walk on tiptoe.
tí’id,v,verb,to tread carefully or stealthily.
ti’íl,n,noun,"feet, foot, leg."
tiláw,v,verb,"to taste, to try."
timá’an,n,noun,"sign, signal, warning."
timáwa’,n,noun,"mass of poor people, masses, citizenry."
tímba’,n,noun,bucket used to fetch water from a well.
tímba’,v,verb,to draw water from a well.
tímbang,n,noun,"weight;  scale, balance."
tímbang,v,verb,"to weigh, to balance."
tímbre,n,noun,"seal, stamp."
tímbre,v,verb,"to seal with a seal, to mark, to earmark."
timbú’uk,v,verb,"to whirl upward with speed, to soar."
tín’ad,v,verb,to become prosperous.
tinápay,n,noun,"bread, cookie."
tín’aw,n,noun,"of water, clearness."
tín’aw,adj,adjective,"of water, clear."
tíndak,n,noun,kick.
tíndak,v,verb,to kick.
tínday,n,noun,calf.
tindéro,n,noun,"vendor, salesman."
tíndug,n,noun,"poise, stature."
tíndug,v,verb,"to stand, to arise."
tinedór,n,noun,fork.
tiniklíng,n,noun,filipino dance using bamboo poles.
tínlu’,n,noun,"cleanness, purity, virginity."
tínlu’,adj,adjective,"clean, pure."
tínta’,n,noun,ink.
tíntin,v,verb,"to canter, to walk carefully."
tinúla,n,noun,vegetable soup.
ting-,na,noun formative,noun formative affix designating season.
tingá’,v,verb,to breathe one’s last.
tingádlaw,n,noun,summer.
tíngal,v,verb,to force another’s mouth to open.
tingála,n,noun,"wonder, surprise, amazement."
tingála,v,verb,"to wonder, to be astonished, to be surprised."
tingkáya’,v,verb,"to fall flat on one’s back, to slide down and fall on one’s back."
tínggas,adj,adjective,"fleshy, plump, full."
tingúb,v,verb,"to come together, to combine, to put together."
tíngug,n,noun,voice.
tíngug,v,verb,"to make a sound, to speak after a stretch of silence."
tingúha’,n,noun,"to attempt, trial."
tingúha’,v,verb,"to try, to make great efforts to attain, to attempt."
típdas,n,noun,measles.
típhag,n,noun,landslide.
tipík,n,noun,"bit, small piece, chip."
tipík,v,verb,"to break in pieces, to chip off."
típig,v,verb,"to fold away, to deposit."
típu,n,noun,"poise, character type, personality."
típun,v,verb,"to gather together, to assemble."
típus,n,noun,typhoid fever.
tíra,v,verb,"to fight, to box, to kick, to batter."
tiránte,n,noun,pants suspenders.
tísa’,n,noun,"chalk, brick."
tískug,adj,adjective,stiff.
tísluk,v,verb,to prick with a sharp or pointed end.
tisúk,v,verb,to stick into.
tístis,v,verb,"to spite another out of envy, to backbite."
títi’,n,noun,"nipple, feeding bottle."
títi’,v,verb,"to suck the breast, to feed from a bottle."
título,n,noun,"legal title, contract, title of ownership."
ti’ún,n,noun,"moment, a little while."
tíya,n,noun,"aunt, respect term for older females."
tiyán,n,noun,"stomach, abdomen."
tíyo,n,noun,"uncle, respect form for older male persons."
tíyug,v,verb,"to roam around, to turn around."
tiyúgtiyúg,n,noun,"tramp, prostitute."
tódas,v,verb,"to win all the tricks, to win the game."
tódo,adj,adjective,"full speed, fast, full blast."
tómo,n,noun,volume.
toneláda,n,noun,ton.
tóre,n,noun,"tower, steeple."
tóro,n,noun,"ox, bull."
tórpe,adj,adjective,"sheepish, dense, unthinking."
tórpe,intj,interjection,"brat, stupid, dumb."
totál,n,noun,"total, sum."
totál,con,conjunction,"anyhow, anyway."
tóto’,n,noun,endearment term for the eldest or the youngest boy in the family.
trabáho,n,noun,"work, job."
trabáho,v,verb,"to work, to do something."
trák,n,noun,truck.
trámbya,n,noun,trolley.
trángka,n,noun,"lock, bar."
trángka,v,verb,"to lock, to fasten securely."
trangkáso,n,noun,"flu, influenza."
trapál,n,noun,"canvas, tent."
trápo,n,noun,"rag, wiper."
trápo,v,verb,to wipe with a rag.
trayángulo,n,noun,triangle.
trén,n,noun,train.
trés,num,numeral,three.
trése,num,numeral,thirteen;  thirteenth.
tréynta,num,numeral,thirty;  thirtieth.
tróno,n,noun,throne.
trumpéta,n,noun,"bugle, trumpet."
trúmpo,n,noun,"top, child’s toy."
trúsu,n,noun,log.
tsá,n,noun,tea.
tséke,n,noun,check.
tsinélas,n,noun,slipper.
tsokoláte,n,noun,"chocolate, brown color."
tsupér,n,noun,"chauffer, driver."
tú,d,deictic,"that younder, from atú."
tú’ad,v,verb,to accept one’s fault or error.
tu’álya,n,noun,towel.
tú’aw,v,verb,"to cry out, to exclaim."
tubá’,n,noun,fermented coconut drink.
tubá’,v,verb,"to cut down a banana plant, to gather mature fruits."
tubás,v,verb,"to harvest, to gather mature produce."
túbi’,n,noun,variant of túb ig.
túbig,n,noun,"water, liquid."
túblag,v,verb,to disturb.
túbtub,adv,adverb,until.
tubú,n,noun,sugarcane.
túbu,n,noun,"pipe, tube."
túbu’,n,noun,growth.
túbu’,v,verb,"to grow, to germinate, to sprout."
túb’uk,v,verb,"to shoot up, to flare."
tubúd,n,noun,"leak, drop, flow."
tubúd,v,verb,"to leak, to flow in small drops."
tubúg,v,verb,to wallow in a mud hole as a carabao.
tubús,v,verb,"to save, to redeem, to redeem a pawned item."
túka,v,verb,to turn.
tukád,v,verb,"to ascend, to go up."
tukáp,v,verb,to patch a hole.
tukár,n,noun,sound of a musical instrument.
tukár,v,verb,to play a musical instrument.
tukíb,v,verb,to open a little in order to peep.
túksu’,v,verb,to ask to recite in class.
túktuk,n,noun,"beak, bill, rust."
túktuk,v,verb,to get rusty.
tukúb,v,verb,"of animals, to catch and eat, to take the bait."
tukúd,n,noun,"cane, staff, support."
túkud,v,verb,"to establish, to build, to put up."
tukún,n,noun,pole used for support.
tukús,v,verb,to bid.
túdlu’,n,noun,finger;  teaching.
túdlu’,v,verb,"to point out, to teach."
tugák,v,verb,to loosen.
tugálbung,v,verb,to trap.
túg’an,v,verb,"to promise, to pledge."
túbbung,v,verb,"to go down from a rural area to the town or city, to go to the seashore to buy fish."
túgda’,v,verb,"to add to the length of the conversation, to enter into a conversation."
túgdang,v,verb,"to dunk, to immerse, to dump."
túgmaw,v,verb,"to immerse, to wet in the water."
túgnaw,n,noun,"coldness, cold."
túgnaw,v,verb,to feel cold.
túgpa’,v,verb,"to land, to alight from the air."
túgun,v,verb,"to request to get, to give a message, to ask."
túgut,v,verb,"to permit, to allow, to agree."
túgyan,v,verb,"to entrust, to bestow."
tuháw,v,verb,"to emerge, to appear."
túhay,adj,adjective,"different, distinct."
túhay,v,verb,"to become different, to deviate."
túhil,v,verb,to poke with a stick.
túhud,n,noun,knee.
túhuy,v,verb,to direct toward.
tú’ig,n,noun,year.
tú’igtú’ig,adv,adverb,"annually, yearly."
túlad,adv,adverb,"same, alike."
túl’an,n,noun,bone.
tuláy,n,noun,bridge.
túlda,n,noun,"tent, canvas cover or roofing."
túl’id,v,verb,to survey.
túlin,v,verb,"to order, to command."
túlis,v,verb,"to hold up, to steal."
túltug,v,verb,"to strike, to beat, to pound with considerable force so as to make into powder."
túltul,v,verb,"to know one’s way, to find one’s way."
túlu’,n,noun,"one drop, one drip."
túlu’,v,verb,"to drip, to leak, to fall in drops."
túluk,n,noun,"glance, look, glimpse."
túluk,v,verb,"to gaze at, to glimpse."
tulúd,v,verb,to push.
túlug,n,noun,"sleep, slumber."
túlug,v,verb,"to go to sleep, to fall asleep."
tulún,v,verb,"to swallow, to gulp down."
tulún’an,n,noun,book.
túman,v,verb,"to obey, to accomplish as requested."
túmba,v,verb,"to fall, to stumble."
túmbaktúmbak,n,noun,dragonfly.
túmban,v,verb,"to kick, to stamp on."
túmbas,adj,adjective,"equal to, the same amount."
túmbas,v,verb,"to pay off, to put up an amount equal to what is at stake."
tumbayá’,v,verb,"to neglect, to shake off responsibility."
túmbu’,v,verb,"to bound, to hop, to play with coins or bottle covers for head-or-tail game."
túmbuk,n,noun,"dot, period."
túmbuk,v,verb,to put a period or a dot.
túmpi’,v,verb,"to stack, to pile."
túmpuk,n,noun,"pile, group."
túmpuk,v,verb,"to pile up, to group together, to put on one pile."
túm’uk,v,verb,"to press down, to compress."
túmud,v,verb,to point at.
túna,v,verb,"to give rise to, to be the cause of, to be the origin of."
túnaw,v,verb,"to melt, to digest, to dissolve."
túnay,adj,adjective,"real, genuine, actual."
túnda’,v,verb,"to announce, to make public."
túntu,adj,adjective,"stupid, ignorant, unsophisticated."
túntu,intj,interjection,"you idiot, stupid."
túntun,v,verb,"to lower down, to dangle."
túnu,n,noun,musical tune.
tunúk,n,noun,"thorn, splinter."
tunúk,v,verb,to be pricked with a thorn or splinter.
túnud,v,verb,"to disappear, to sink."
tunúg,n,noun,"sound, tone."
tunúg,v,verb,"to make a sound, to sound."
tún’ug,n,noun,dew.
tungá’,n,noun,"middle, center, half."
tungá’,adv,adverb,between.
tungá’,v,verb,to divide in two.
tungá’túnga’,n,noun,"bullseye, center, central figure."
túnghul,v,verb,"to hand over, to deliver personally."
túngtung,v,verb,"to put on top, to place upon."
tungúd,adv,adverb,"about, concerning, because."
tungúd,v,verb,"to concern, to refer to."
tupá’,v,verb,to fall down upon.
túpad,v,verb,"to be at the side of, to sit beside someone."
túpung,adv,adverb,equal in length.
túpung,v,verb,to make equal in length.
tusíno,n,noun,"homemade bacon, salted pork."
túsluk,v,verb,"to pierce, to prick with a pointed end, to inject."
túsngaw,v,verb,"to blast, to burst."
tústa,n,noun,"toast, toasted bread or food."
tústa,v,verb,"to toast, to make brown."
túsu,adj,adjective,"cunning, sly, shrewd."
tús’un,v,verb,to carry on the head.
tutál,n,noun,total.
tutál,adv,adverb,"anyhow, anyway."
tú’tu’,v,verb,to reproach.
tútud,v,verb,to set fire to.
tútum,v,verb,to become reliable.
tutúnlan,n,noun,throat.
tú’u,n,noun,"belief, devotion."
tú’u,v,verb,"to believe, to have the conviction."
tu’ú,n,noun,right side.
tú’ud,adj,adjective,"true, certain."
tu’ún,n,noun,"studies, learning, school work."
tu’ún,v,verb,"to study, to learn."
túwang,v,verb,"to help each other, to carry the load by sharing it with some others."
túwang,n,noun,"shareholder, partner."
tuwáy,n,noun,clam.
túytuy,v,verb,"to guide, to lead."
túyu’,n,noun,soy sauce.
tuyu’,n,noun,"intention, purpose, aim."
tuyu’,v,verb,"to do intentionally, to plan for."
tuyú,v,verb,"to feel sleepy, to be drowsy."
túyub,v,verb,to whirl around.
tyábaw,n,noun,"yell, scream, outburst."
tyábaw,v,verb,"to shriek, to scream."
tyánggi,n,noun,small corner store which carries a little bit of everything.
tyémpo,n,noun,"weather, climate, time."
tyénda,n,noun,"open market, supermarket which carries every possible item."
úba,v,verb,"to take off, especially clothing, to denude."
úbas,n,noun,grape.
ubáy,v,verb,"to guide, to direct."
úbi,n,noun,violet yam.
ubú,n,noun,cough.
ubú,v,verb,"to cough, to have a cough."
úbug,v,verb,"to wade, to walk in water."
úbus,v,verb,"to finish, to consume, to take the last bit."
ubús,adv,adverb,"below, under, beneath."
úkbung,n,noun,"tip, extreme end."
úklab,v,verb,"to separate from, to tear off from the surface, to detach."
ukún,con,conjunction,or else.
údtu,n,noun,noon.
ugá,adj,adjective,dry.
ugá,v,verb,"to dry, to get dry from heat."
ugáli’,n,noun,"conduct, habit, behavior."
ugáling,con,conjunction,"maybe, perhaps, but."
uganút,adj,adjective,tough.
ugángan,n,noun,father or mother-in-law.
ugát,n,noun,vein.
ugayúng,n,noun,"drawl, groan, moan."
úgbus,n,noun,"of plants, bud."
ugís,adj,adjective,"faded, worn out in appearance."
ugís,v,verb,"to fade in color, to look over used."
úgtu,n,noun,variant of údtu.
ugút,n,noun,"irritation, chagrin, madness."
ugút,v,verb,"to feel chagrined, to be irritated."
úguy’úguy,n,noun,humming sound.
úhaw,n,noun,thirst.
úhaw,v,verb,to feel thirsty.
uhú,intj,interjection,"see, look."
úla’,v,verb,"to spill out, to pour out."
uláklub,n,noun,eyelid.
ulán,n,noun,rain;  rainy season.
uláng,n,noun,"lobster, fresh water shrimp."
úlay,adj,adjective,"chaste, virgin, pure."
úlhut,v,verb,to pop out suddenly without warning.
úli’,v,verb,"to return, to give back."
úli’,na,noun formative,"ang ímu líbro, ha."
ulí’,v,verb,"to go home, to go back to the house."
nag’ulí’,na,noun formative,silá.
ulihí,adv,adverb,late.
ulípun,n,noun,"poor man, servant."
ulípun,adj,adjective,poor.
úlu,n,noun,head.
úlu,v,verb,"to head, to be master of, to chairman."
ulú’úlu’,v,verb,"to comfort, to win over, to talk kindly so as to win the favor of."
úlud,n,noun,worm.
ulúnan,n,noun,pillow.
ulús,n,noun,"cloth, fabric."
-um-,va,verbal affix,designating completed action.
umá,n,noun,"farm, cultivated field."
umágad,n,noun,"daughter-in-law, son-in-law."
umál,adj,adjective,blunt.
umpisá,n,noun,"beginning, start."
umpisá,v,verb,"to commence, to start."
-un,va,verbal affix,infinitive goal focus affix.
úna,num,numeral,one;  first.
úna,v,verb,"to go ahead, to overtake."
úna,na,noun formative,kamí kay kadúgay sa íla.
únat,adj,adjective,"ductile, stretchable."
únat,v,verb,to stretch.
unáy,adj,adjective,"constant, stationary, permanent."
unáy,v,verb,to become permanent.
úndang,v,verb,"to finish, to stop."
úntat,v,verb,"to stop, to interrupt, to disrupt."
unúd,n,noun,"flesh, meat, insides, contents."
únung,v,verb,"to help out, to contribute towards the good end."
unús,n,noun,storm.
ungál,n,noun,"drawl, howl."
upá,n,noun,"bran, chaff."
úpak,n,noun,"peeling, skin of fruits."
úpak,v,verb,"to take the skin off, to peel."
upúd,n,noun,"companion, associate."
upúd,v,verb,"to go along with, to tag along."
úrung,v,verb,"to stop in surprise, or admiration."
úrung,na,noun formative,’urungán si mário pagkakíta’ niya kay mára.
usá,n,noun,deer.
úsang,v,verb,"to snarl, to fight like dogs, to chew like a dog."
usár,v,verb,to use.
úsbung,v,verb,"to exhale, to give off steam or an odorous smell."
úsik,v,verb,"to waste, to make something into a waste for trivial reasons."
usísa’,n,noun,"inquiry, investigation."
usísa’,v,verb,"to inquire, to investigate, to check."
-uso,aa,adjective formative,"formative affix designating condition, quality or state of being."
ústya,n,noun,communion host used in roman catholic masses.
úsu,n,noun,"fashion, fad, vogue."
úswag,n,noun,"prosperity, success, progress."
úswag,v,verb,"to be successful, to progress, to develop."
útan,n,noun,vegetable.
útang,n,noun,"debt, credit."
útuk,n,noun,brain.
útud,n,noun,"sibling, brother, sister."
utúd,v,verb,"to sever, to cut off, to break off."
uwák,n,noun,"crow, raven."
úwang,v,verb,"to howl loudly, to yelp like a helpless dog."
uwáy,n,noun,rattan.
úy,intj,interjection,"hey, oh."
uyáng,n,noun,food which fell off from the plate during meal time; wasted item.
uyáng,v,verb,"to waste away, to be clumsy so as to drop food from a service plate."
uyapús,n,noun,"boil, swollen area in the skin."
úyat,v,verb,"to hold, to grasp."
uyayá’,adj,adjective,"careless, neglectful of personal appearance."
úyug,v,verb,to shake as of a tree.
úyun,v,verb,"to take a liking to, to be pleased with."
úy’uy,v,verb,"to collapse, to weaken and fall."
wágkus,n,noun,"belt, sash, waist band."
wágwag,v,verb,to scatter accidentally.
walá,n,noun,left side.
walá’,adv,adverb,"none, no."
wáli,n,noun,"sermon, preaching."
wáli,v,verb,"to preach, to give a lecture or sermon."
walís,adj,adjective,"ambidextrous, left-handed."
walú,num,numeral,eight.
waráwag,n,noun,"announcement, broadcast."
waráwag,v,verb,"to announce over the radio, to publish, to broadcast."
wasák,adj,adjective,"destroyed, demolished."
wasák,v,verb,"to destroy, to demolish, to take apart."
wás’ag,v,verb,"to scatter, to spread after being broken."
wásay,n,noun,"ax, hatchet."
wásdak,v,verb,"to crumble to pieces, to fall into pieces, to fall by accident."
wáslik,v,verb,to shake off from the hand with considerable force.
wáswas,v,verb,to shake out clothes.
wíli,v,verb,"to be amused, to entertain."
wisík,v,verb,"to sprinkle with the hand, to spray with the hand."
y,con,conjunction,"and, for time."
yábi,n,noun,key.
yáb’uk,n,noun,"dust, dirt."
yádtu,d,deictic,"objective demonstrative meaning there, far from both the speaker and the listener."
yágpis,adj,adjective,"lanky, thin."
yahúng,n,noun,"bowl, bowl container for food."
yámu’,v,verb,to complain.
yaníb,v,verb,to surrender.
yánu,adj,adjective,"plain, simple, solid in color."
yángkutyángkut,n,noun,miscellaneous.
yánghag,v,verb,to stare at.
yára’,d,deictic,"objective demonstrative meaning there, far from the speaker."
yárda,n,noun,"yardstick, yard."
yári,d,deictic,"objective demonstrative meaning here, near the speaker."
ya’úb,v,verb,"to kneel down and bend one’s face until it touches the ground, to capitulate."
yáwa’,n,noun,devil.
yáwyaw,v,verb,"to scold, to quarrel on top of one’s voice."
yáyung,v,verb,"to bear, to carry something between two people, to transport a heavy object by having two people carry it on each end."
yélo,n,noun,ice.
yúbit,v,verb,"to tease, to make fun of, to ridicule."
yukút,adj,adjective,"crumpled, wrinkled."
yukút,v,verb,"to crumple, to make wrinkles on."
yúdu,n,noun,iodine.
yúdyud,v,verb,"to pull, to drag on the ground."
yuhúm,n,noun,"smile, grin."
yupúk,n,noun,dimple.
yurópa,n,noun,europe.
abaganhan,adj,adjective,broad-shouldered
abansada,adj,adjective,exposed to the wind
abang,adj,adjective,window (opening for light and air)
abayan,adj,adjective,(anatomy) waist
abelyana,adj,adjective,"brown, hazel"
abierto,adj,adjective,neuter of abiertu
ablaw,adj,adjective,"friendly, sociable"
abo,adj,adjective,(international standards) iso 639-3 language code for abon.
abo-abo,adj,adjective,"the color of ash, ashen"
abo-abohon,adj,adjective,"ashen, ash-colored, grey, pale"
abohon,adj,adjective,the color grey
abong,adj,adjective,(anatomy) top of head
aborido,adj,adjective,"disturbed, uneasy, upset, worried"
aboy,adj,adjective,"spouse
synonyms: asawa, abuyan
kang aboy ― my spouse"
absuelto,adj,adjective,absolved
abunda,adj,adjective,"inflection of abundar:
third-person singular present indicative
second-person singular imperative"
abyerto,adj,adjective,open; not closed
adelantado,adj,adjective,"(historical) a title bestowed by the king on certain nobles in the 15th-17th centuries, who granted them governorship of a province or charged them with conquering a foreign territory
1838, william h[ickling] prescott, history of the reign of ferdinand and isabella, the catholic. […], volume (please specify |volume=i to iii), boston, mass.: american stationers’ company; john b. russell, →oclc:the grand master […] communicated it to the principal chiefs on the borders ; among others , to don pedro henriquez , adelantado of andalusia , don juan de silva , count of cifuentes , don alonso de aguilar , and the marquis of cadiz ."
aga-aga,adj,adjective,diminutive of ága: every morning
agdayan,adj,adjective,lazy
agi,adj,adjective,(international standards) iso 639-3 language code for agariya.
